347072,832,32.87
347088,809,33.19
347104,787,32.87
347120,763,32.87
347135,745,32.55
347151,733,32.55
347167,721,32.87
347183,720,31.90
347199,727,32.87
347215,726,33.19
347230,733,32.55
347246,740,32.87
347262,745,32.87
347278,744,32.55
347294,743,32.23
347310,741,32.55
347325,741,33.19
347341,734,31.90
347356,730,32.87
347372,728,32.23
347388,729,33.19
347403,723,32.55
347419,722,32.23
347435,720,32.55
347450,719,32.23
347466,713,33.19
347481,715,33.19
347497,715,33.19
347513,728,32.55
347528,747,32.55
347544,776,32.55
347559,808,32.55
347575,838,32.87
347591,864,32.87
347606,877,32.87
347622,881,32.87
347637,877,33.19
347653,869,33.19
347669,848,33.52
347684,829,33.19
347700,809,32.23
347715,799,32.87
347730,771,32.23
347745,758,32.87
347760,747,32.87
347775,738,32.87
347790,732,32.23
347805,731,32.55
347821,726,32.23
347836,732,32.87
347851,729,32.55
347866,734,32.87
347881,736,32.55
347896,743,33.52
347911,737,32.87
347926,739,31.90
347941,743,32.87
347956,738,32.55
347971,737,32.55
347986,735,33.19
348001,728,32.55
348016,725,33.19
348031,723,32.87
348046,717,32.23
348061,714,32.55
348076,712,32.87
348091,714,32.55
348106,715,33.19
348121,722,32.55
348136,733,33.19
348151,758,31.90
348166,783,32.87
348181,817,31.90
348196,843,32.55
348211,862,33.52
348226,877,32.23
348241,874,32.87
348256,874,33.19
348271,854,32.23
348286,832,31.90
348301,812,33.52
348316,790,32.23
348331,769,32.23
348346,754,32.23
348361,737,32.55
348376,716,32.87
348391,703,32.23
348406,702,32.55
348421,698,33.19
348436,702,33.19
348451,707,32.23
348466,717,32.55
348481,727,33.52
348496,731,32.55
348511,738,32.23
348526,742,32.55
348541,742,33.19
348556,739,32.87
348571,736,32.23
348586,733,32.55
348601,725,32.23
348616,721,32.55
348631,710,33.19
348646,711,32.23
348661,703,33.19
348676,707,33.19
348692,706,32.87
348707,710,31.90
348722,711,32.87
348737,718,32.87
348752,726,32.23
348767,741,32.87
348783,771,33.19
348798,788,32.87
348813,817,32.55
348828,838,32.23
348843,855,32.55
348858,868,32.87
348874,869,32.55
348889,860,32.55
348904,848,32.87
348919,834,33.19
348934,816,32.87
348949,792,32.55
348965,770,32.23
348981,749,32.87
348996,732,33.19
349012,721,32.55
349028,716,32.23
349043,721,32.23
349059,729,32.87
349074,736,32.23
349090,743,32.87
349106,750,32.55
349121,752,32.23
349137,755,33.19
349153,754,32.55
349168,751,32.87
349184,746,32.87
349200,745,32.87
349216,745,33.19
349232,748,32.87
349248,741,33.19
349263,737,32.55
349279,729,32.87
349294,721,32.87
349310,713,32.55
349326,711,32.23
349341,712,33.19
349357,731,33.84
349373,758,32.55
349389,782,33.52
349405,821,32.87
349421,848,32.55
349437,872,32.87
349453,877,32.87
349469,878,32.55
349484,859,33.19
349500,849,32.87
349516,826,31.90
349532,804,32.55
349548,785,33.19
349564,772,33.19
349580,755,33.19
349596,747,33.19
349612,741,32.87
349627,731,32.87
349643,731,32.55
349659,726,31.58
349674,725,32.23
349690,731,32.55
349706,736,32.23
349721,736,32.87
349737,738,33.19
349752,739,32.87
349768,743,32.87
349784,733,32.23
349799,730,32.87
349815,723,33.19
349830,723,32.87
349846,723,32.87
349862,728,32.55
349877,732,32.87
349893,732,31.90
349908,734,32.87
349924,738,32.55
349940,739,32.87
349955,749,32.55
349971,766,31.90
349986,785,33.19
350002,808,31.58
350018,832,31.90
350033,836,32.87
350049,853,32.55
350064,850,33.19
350079,847,33.19
350094,842,32.87
350109,831,32.87
350124,819,32.87
350140,801,32.55
350156,783,32.55
350171,769,32.87
350187,758,32.87
350202,736,33.19
350217,725,32.55
350232,718,32.87
350247,716,32.23
350262,716,32.87
350278,717,33.19
350293,726,32.87
350308,734,31.26
350323,736,32.23
350338,745,32.55
350353,742,33.52
350368,745,32.23
350383,740,31.58
350398,738,32.87
350413,733,32.23
350428,728,31.90
350443,720,32.87
350458,722,32.87
350473,713,32.87
350488,711,32.23
350503,707,32.23
350518,704,32.87
350533,710,32.55
350548,729,32.87
350563,756,32.23
350578,789,32.55
350593,821,33.19
350608,848,32.23
350623,867,32.87
350638,875,32.55
350653,871,32.87
350668,863,32.55
350683,849,32.87
350698,830,33.52
350713,812,33.19
350728,796,32.87
350743,778,32.87
350758,761,32.55
350773,746,32.87
350788,734,33.19
350803,726,32.55
350818,720,32.55
350833,717,32.87
350848,719,33.19
350863,719,33.19
350878,726,32.87
350893,728,32.23
350908,731,32.87
350923,733,32.87
350938,733,32.55
350953,726,32.23
350968,734,32.55
350983,725,31.90
350998,721,31.90
351013,719,33.52
351028,722,31.90
351043,720,32.87
351058,718,32.87
351073,717,32.55
351088,710,32.87
351103,716,32.87
351119,721,32.87
351134,744,32.23
351149,776,34.16
351164,810,32.87
351179,843,32.55
351194,868,32.87
351210,884,32.87
351225,886,32.23
351240,883,32.55
351255,873,32.55
351271,855,33.52
351287,838,32.87
351302,819,32.87
351318,796,32.23
351334,777,33.52
351349,758,32.87
351365,745,33.19
351380,735,32.23
351396,726,33.19
351412,720,31.58
351427,722,32.23
351443,725,32.87
351459,730,31.90
351474,735,32.23
351490,738,32.87
351505,739,32.87
351521,737,32.55
351537,735,32.87
351553,731,32.23
351569,727,32.55
351585,725,32.55
351600,727,33.19
351616,715,32.87
351632,712,32.23
351647,711,32.55
351663,715,32.87
351679,718,32.23
351695,732,31.90
351711,756,32.87
351727,792,33.19
351743,828,32.55
351759,858,32.55
351775,883,32.87
351791,890,33.19
351807,886,33.52
351823,878,33.19
351839,866,32.23
351855,848,32.55
351871,828,31.90
351887,807,33.52
351903,782,33.19
351919,768,32.87
351935,745,32.55
351951,734,32.87
351967,723,31.90
351983,715,32.87
351999,718,32.23
352015,724,33.19
352031,725,32.87
352047,728,33.19
352062,731,31.90
352078,736,32.87
352094,736,31.90
352109,739,32.55
352125,735,32.87
352140,735,32.87
352156,730,32.55
352172,728,31.90
352187,724,32.55
352203,719,32.87
352218,713,32.23
352234,711,32.23
352250,713,32.55
352265,715,33.19
352281,734,32.87
352296,762,33.19
352312,792,33.19
352328,829,32.55
352343,859,32.87
352359,875,31.58
352374,886,33.52
352390,887,33.19
352406,871,32.55
352421,859,32.87
352437,846,32.87
352452,822,32.23
352467,800,33.19
352482,785,33.19
352497,763,33.84
352512,747,32.55
352528,732,32.23
352544,723,32.55
352559,721,32.87
352575,720,32.23
352590,725,33.19
352605,728,32.87
352620,733,32.55
352635,733,32.87
352650,737,32.55
352665,739,32.55
352680,738,32.55
352696,736,33.19
352711,736,32.87
352726,740,32.55
352741,732,32.55
352756,726,33.19
352771,724,32.55
352786,717,32.55
352801,714,32.87
352816,713,32.55
352831,718,33.19
352846,718,32.55
352861,732,32.55
352876,758,32.87
352891,791,32.23
352906,824,32.87
352921,846,32.87
352936,866,32.23
352951,877,32.87
352966,879,32.87
352981,873,32.87
352996,865,33.52
353011,849,31.58
353026,832,32.55
353041,813,33.84
353056,786,31.90
353071,767,33.19
353086,753,32.87
353101,736,31.90
353116,726,32.23
353131,718,33.52
353146,717,31.58
353161,719,32.87
353176,724,32.23
353191,724,32.55
353206,730,32.23
353221,731,32.87
353236,731,31.90
353251,731,32.23
353266,736,32.87
353281,731,32.23
353296,730,32.87
353311,725,32.23
353326,726,32.87
353341,721,32.87
353356,718,32.55
353371,721,32.23
353386,713,32.55
353401,711,32.55
353416,712,32.87
353431,718,32.23
353446,741,32.55
353461,763,32.87
353476,798,32.87
353491,832,32.23
353506,859,32.87
353521,875,31.90
353536,882,32.87
353551,875,31.90
353566,876,33.19
353581,861,32.87
353596,847,31.90
353611,827,33.19
353626,807,32.87
353641,794,32.55
353656,782,31.90
353671,757,32.23
353686,737,32.55
