=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.06.05 19:59:35 =~=~=~=~=~=~=~=~=~=~=~=
531218,514,33.19
531234,531,32.55
531250,532,34.16
531266,544,32.23
531281,547,32.23
531297,542,33.84
531313,541,32.23
531328,535,32.55
531344,526,33.84
531360,512,34.80
531375,511,33.52
531391,502,33.84
531406,501,32.87
531422,496,33.19
531438,486,33.52
531454,493,32.87
531470,492,32.23
531486,498,31.26
531502,500,32.55
531518,495,33.52
531534,503,33.84
531550,498,33.84
531566,504,33.84
531582,503,33.84
531598,503,33.52
531613,501,34.48
531629,499,33.84
531645,502,31.90
531661,502,33.84
531677,501,31.90
531693,495,33.52
531709,500,33.84
531725,499,33.52
531741,494,30.94
531757,493,33.84
531773,490,33.52
531789,500,33.52
531805,498,33.84
531821,499,33.84
531837,506,33.84
531853,522,33.84
531869,533,33.19
531885,539,33.52
531901,546,32.87
531917,545,34.16
531933,545,33.52
531949,540,34.16
531965,529,33.19
531980,526,33.52
531996,520,32.55
532011,513,33.19
532027,505,33.84
532043,505,32.23
532058,501,31.90
532074,500,33.52
532090,493,33.84
532105,499,32.23
532121,504,32.55
532136,497,33.19
532152,512,32.55
532168,501,33.84
532183,505,33.52
532199,501,33.84
532214,505,33.52
532230,509,32.55
532245,507,32.23
532260,509,34.16
532276,510,33.52
532291,505,33.84
532307,505,32.55
532322,495,34.16
532338,501,33.52
532353,501,32.55
532368,497,33.84
532383,493,33.19
532398,500,33.52
532413,500,33.19
532428,502,33.52
532443,501,33.84
532458,514,34.16
532473,515,33.84
532489,531,32.55
532504,540,33.19
532519,545,32.23
532534,547,33.52
532549,546,33.19
532564,547,32.23
532579,550,32.23
532594,533,33.52
532609,534,31.58
532624,531,32.87
532640,517,31.90
532655,509,34.16
532670,507,32.23
532685,499,33.52
532700,500,32.55
532715,492,33.52
532730,498,33.19
532745,499,34.48
532760,500,34.16
532775,509,37.38
532790,508,33.52
532805,511,33.84
532820,513,33.84
532835,504,33.19
532850,515,33.19
532865,510,33.19
532880,507,33.52
532895,509,33.84
532910,511,32.55
532925,508,33.52
532940,507,34.16
532955,508,32.23
532970,504,33.84
532985,496,33.52
533000,494,33.84
533015,501,33.52
533030,502,33.52
533045,500,33.52
533060,498,33.52
533075,507,33.52
533090,511,33.19
533105,510,33.84
533120,518,34.16
533135,521,33.52
533150,539,33.84
533165,539,33.52
533180,551,32.23
533195,552,32.55
533210,545,31.58
533225,540,33.19
533240,529,33.52
533255,523,33.52
533270,507,33.84
533285,500,33.84
533300,504,31.90
533315,492,33.84
533330,497,32.55
533345,490,33.52
533360,500,30.29
533375,501,33.84
533390,505,32.55
533405,507,34.16
533421,509,33.19
533436,504,33.52
533451,501,33.52
533466,507,32.87
533481,506,33.52
533496,500,33.84
533512,502,33.52
533528,506,32.55
533543,497,33.52
533559,503,34.16
533574,503,33.84
533590,500,31.58
533606,498,33.84
533621,500,33.84
533637,500,33.84
533653,491,33.19
533668,491,33.19
533684,498,33.52
533699,501,33.84
533715,503,32.23
533731,513,33.19
533747,520,32.55
533763,523,33.52
533779,538,33.84
533795,538,33.52
533810,541,33.84
533826,543,33.84
533842,532,33.84
533858,533,33.19
533874,522,33.84
533890,516,33.19
533906,502,33.84
533922,502,33.52
533938,488,33.84
533954,490,33.84
533970,491,33.52
533986,487,33.19
534001,496,32.87
534017,496,34.80
534033,495,33.84
534049,504,32.23
534065,505,33.84
534081,509,33.52
534097,500,34.80
534113,507,31.90
534129,505,33.84
534145,505,32.23
534161,503,33.52
534177,503,32.23
534193,503,32.23
534208,494,33.19
534224,499,32.55
534240,492,33.52
534256,490,33.52
534272,491,33.84
534288,495,33.84
534303,494,33.52
534319,501,32.87
534334,501,33.52
534350,510,34.16
534366,525,32.55
534381,536,33.19
534397,544,33.84
534412,544,33.84
534428,547,33.52
534444,542,33.52
534459,544,33.52
534475,542,33.19
534491,533,33.84
534506,524,33.52
534522,516,33.19
534537,510,33.84
534553,503,32.87
534568,502,32.23
534583,499,33.84
534598,495,33.19
534614,502,31.90
534630,504,33.84
534645,508,34.16
534661,505,33.84
534676,509,33.84
534691,512,34.16
534706,520,33.52
534721,522,32.23
534736,513,33.84
534752,519,33.19
534767,517,32.55
534782,516,31.90
534797,509,33.84
534812,513,31.90
534827,508,33.84
534842,505,34.16
534857,508,33.19
534872,502,33.52
534887,506,33.52
534902,495,32.87
534917,503,31.90
534933,510,32.55
534948,513,34.16
534963,516,33.52
534978,534,32.55
534993,544,32.55
535008,553,33.84
535023,553,33.84
535038,554,33.84
535053,551,33.84
535068,549,33.84
535083,538,33.84
535098,525,33.52
535113,522,32.87
535128,522,32.55
535143,514,32.23
535158,509,33.52
535173,504,33.52
535188,496,33.19
535203,497,31.90
535218,493,33.19
535233,498,33.84
535248,502,32.23
535263,497,33.84
535278,512,33.52
535293,506,33.19
535308,512,33.52
535323,508,33.52
535338,511,33.52
535353,510,33.84
535368,499,33.19
535383,500,33.84
535398,504,33.52
535413,505,33.84
535428,502,33.52
535443,502,32.23
535458,504,32.87
535473,497,33.52
535488,498,33.52
535503,500,33.84
535518,496,34.16
535533,498,34.16
535548,504,33.84
535563,512,33.84
535578,510,33.19
535593,531,33.52
535608,541,32.55
535623,542,34.16
535638,549,33.52
535653,543,34.16
535668,542,33.84
535683,542,32.55
535698,531,33.52
535713,528,33.19
535728,517,33.84
535744,516,33.84
535759,514,33.52
535774,506,33.84
535789,503,32.23
535804,495,34.16
535819,496,32.23
535835,492,33.84
535850,495,33.84
535865,500,33.84
535880,503,33.84
535895,505,31.58
535910,509,32.55
535926,498,32.87
535942,506,33.84
535957,503,31.90
535973,502,33.84
535988,494,33.84
536004,498,33.52
536020,499,33.84
536035,497,33.52
536051,497,33.52
536067,499,32.87
536082,498,31.90
536098,499,32.23
536113,496,33.84
536129,499,34.16
536145,510,33.19
536160,511,33.84
536176,522,33.52
536192,540,33.84
536208,547,33.52
536224,552,33.84
536240,555,32.23
536256,549,32.55
536272,540,34.16
536288,535,33.84
536304,525,33.84
536320,511,33.52
536336,511,32.87
536352,497,33.52
536368,499,33.52
536384,496,33.84
536400,486,33.84
536416,494,34.16
536432,496,34.16
536448,501,33.52
536464,493,32.87
536480,506,32.23
536496,510,32.23
536512,512,33.84
536528,507,33.52
536544,501,34.16
536560,510,32.55
536575,507,32.55
536591,508,34.16
536607,501,34.16
536623,499,33.84
536639,499,33.19
536655,500,32.23
536670,497,32.87
536686,490,33.52
536702,496,31.90
536717,504,33.52
536733,507,33.52
536749,517,33.52
536765,537,32.23
536781,547,33.84
536797,552,33.19
536812,552,33.84
536828,562,33.84
536843,556,32.23
536859,544,33.84
536875,544,32.87
536890,529,33.52
536906,520,34.16
536922,517,32.87
536937,504,33.52
536953,507,33.84
536968,504,33.19
536984,501,33.52
536999,501,33.52
537015,506,34.16
537031,507,34.16
537046,511,33.52
537062,508,33.52
537077,508,33.84
537092,518,32.55
537108,518,32.23
537123,517,33.84
537139,513,33.84
537154,511,33.84
537170,513,32.23
537185,505,32.23
537200,502,33.52
537215,501,32.23
537230,493,33.19
537245,497,32.55
537260,492,33.52
537275,499,33.52
537290,505,32.55
537305,514,33.84
537320,520,33.52
537335,536,33.84
537350,541,33.52
537365,554,33.52
537381,561,33.84
537396,556,34.16
537411,559,32.87
537426,552,32.87
537441,545,33.84
537456,531,33.84
537471,530,34.16
537486,524,31.90
537501,513,33.84
537516,505,33.52
537531,502,34.80
537546,499,34.16
537561,487,33.52
537576,495,32.23
537591,497,33.19
537606,499,33.52
537621,502,31.58
537636,504,33.84
537651,506,32.55
537666,504,31.90
537681,497,33.84
537696,506,33.52
537711,501,33.52
537726,505,34.16
537741,506,33.52
537756,515,31.90
537771,516,31.90
537786,512,33.19
537801,511,32.23
537816,508,32.55
537831,504,32.23
537846,495,33.52
537861,504,34.16
537876,509,33.52
537891,521,33.84
537906,527,33.84
537921,542,33.52
537936,554,32.23
537951,560,33.52
537966,559,34.16
537981,558,33.19
537996,555,31.90
538011,541,33.52
538026,538,34.16
538041,526,33.19
538056,521,33.84
538071,517,33.84
538086,508,33.84
538101,503,31.90
538116,495,34.16
538131,497,33.84
538146,491,33.52
538161,502,33.84
538176,506,33.52
538191,507,33.52
538206,511,33.84
538221,506,33.52
538236,514,33.52
538251,517,32.87
538266,516,32.55
538281,515,33.19
538296,520,33.84
538311,513,33.84
538326,515,33.52
538341,508,33.19
538356,505,33.52
538371,494,33.52
538386,492,34.16
538401,487,33.84
538416,492,31.26
538431,497,33.84
538446,498,33.52
538461,503,33.19
538476,516,32.87
538491,528,32.23
538506,537,33.84
538521,545,34.16
538536,546,32.87
538551,549,34.16
538566,549,34.16
538581,548,34.48
538596,552,32.23
538611,544,32.87
538626,534,33.84
538641,524,33.19
538656,519,32.87
538671,506,32.87
538686,500,32.55
538701,492,34.16
538716,483,33.19
538731,482,33.84
538746,483,32.87
538761,478,33.84
538776,482,33.84
538791,494,33.52
538806,500,33.84
538821,504,33.19
538836,505,34.16
538851,503,33.52
538866,508,34.16
538881,502,33.52
538896,508,33.52
538911,510,32.23
538926,507,31.90
538941,508,33.19
538956,506,33.84
538971,506,32.87
538986,506,33.19
539001,497,34.16
539016,503,33.52
539031,509,32.55
539046,516,32.87
539061,524,32.55
539076,534,34.16
539091,545,32.55
539106,548,33.84
539121,561,32.55
539136,549,33.19
539151,547,34.16
539166,539,33.52
539181,527,33.84
539196,518,33.84
539211,519,32.55
539226,512,33.19
539241,508,33.19
539256,504,32.23
539271,504,32.87
539286,493,33.52
539301,490,33.52
539316,497,33.19
539331,494,34.16
539346,496,33.52
539361,505,33.84
539376,503,33.52
539391,507,31.90
539406,509,31.90
539421,508,33.84
539436,507,32.87
539451,501,33.52
539466,503,33.84
539481,501,32.23
539497,500,32.55
539512,500,33.84
539527,501,32.55
539542,503,32.55
539557,503,34.16
539572,502,33.84
539588,504,33.52
539603,499,33.52
539618,510,31.90
539633,518,32.23
539648,521,33.52
539663,533,33.84
539678,552,34.48
539693,553,33.52
539708,560,33.19
539723,552,33.84
539739,550,33.52
539754,550,32.55
539769,539,31.90
539784,530,32.55
539799,520,32.55
539814,506,33.84
539829,497,33.84
539844,500,33.19
539859,492,33.52
539874,491,32.87
539889,490,33.84
539904,493,34.16
539919,503,34.16
539934,505,32.87
539949,496,33.52
539964,506,33.19
539979,499,33.52
539994,499,33.52
540009,503,32.55
540024,497,34.16
540039,498,33.84
540054,504,32.55
540069,497,33.84
540084,491,33.84
540099,489,34.16
540114,486,33.52
540129,491,33.84
540144,491,34.16
540159,494,33.19
540174,490,33.84
540189,496,32.23
540204,504,34.48
540219,508,33.19
540234,514,34.48
540249,525,33.84
540264,534,33.19
540279,542,32.23
540294,540,33.52
540309,538,34.16
540324,542,32.23
540339,538,32.87
540354,532,32.55
540369,518,33.84
540384,513,34.16
540399,500,33.19
540414,500,33.52
540429,498,32.23
540444,488,33.52
540459,493,34.16
540474,493,32.55
540489,493,33.52
540504,495,33.52
540519,490,33.84
540534,495,32.55
540549,496,34.16
540564,493,33.19
540579,502,32.87
540594,499,33.84
540609,503,32.23
540624,507,32.55
540639,498,33.19
540654,502,34.16
540669,494,33.52
540684,499,33.84
540699,495,33.19
540714,488,33.52
540729,490,34.16
540744,493,32.87
540759,486,33.84
540774,487,33.52
540789,490,33.52
540804,506,33.19
540819,506,33.84
540834,521,33.52
540849,530,31.90
540864,534,33.52
540879,542,33.52
540894,543,33.52
540909,547,33.52
540924,544,33.84
540939,538,31.90
540954,529,33.19
540969,520,32.23
540984,507,33.19
540999,497,33.52
541014,493,33.52
541029,482,33.52
541044,487,32.55
541059,481,33.52
541074,488,33.19
541089,488,33.84
541104,490,33.52
541119,498,34.16
541134,500,33.84
541149,507,32.55
541164,507,32.55
541179,505,34.16
541194,505,33.52
541209,501,34.16
541224,503,33.52
541239,506,32.23
541254,495,34.16
541269,508,33.52
541284,499,33.19
541299,498,32.23
541314,490,34.16
541329,491,33.52
541344,494,32.87
541359,495,31.90
541374,498,32.23
541389,509,33.84
541404,516,33.84
541419,531,33.84
541434,533,33.84
541449,543,33.19
541464,553,32.23
541479,552,32.87
541494,544,33.84
541509,545,31.90
541524,532,33.52
541539,529,32.87
541554,518,33.52
541569,504,33.19
541584,496,33.84
541599,489,33.19
541614,493,31.90
541629,485,32.55
541645,489,33.52
541660,489,32.23
541675,496,31.90
541690,490,32.23
541705,502,32.23
541720,502,32.55
541735,504,32.23
541750,506,34.16
541766,505,33.84
541781,495,33.52
541796,501,33.19
541811,491,33.19
541826,497,32.23
541841,497,32.55
541857,496,32.23
541873,495,33.52
541888,496,33.52
541904,496,32.23
541919,495,32.87
541935,496,33.52
541951,492,33.52
541966,509,33.19
541982,524,32.55
541998,536,31.90
542013,545,33.84
542029,554,33.52
542044,548,33.19
542060,555,32.55
542076,549,34.16
542091,542,32.23
542107,535,32.87
542123,523,34.16
542139,516,33.84
542155,503,34.16
542171,496,34.16
542187,494,32.55
542203,491,32.23
542219,490,33.52
542235,492,33.84
542251,491,33.52
542267,498,33.52
542282,501,31.90
542298,505,31.90
542314,500,33.84
542329,508,32.55
542345,508,32.55
542360,507,33.19
542376,502,33.19
542392,501,33.84
542408,495,33.52
542424,502,32.23
542440,493,33.52
542456,489,33.19
542471,494,34.48
542487,501,32.23
542502,498,32.87
542518,503,33.84
542534,511,33.52
542549,518,34.16
542565,537,32.55
542580,545,32.55
542596,548,33.84
542611,553,33.84
542627,558,33.52
542643,548,33.84
542658,545,33.84
542674,536,32.23
542689,530,33.19
542704,512,33.84
542720,512,32.23
542735,503,33.84
542751,496,32.23
542766,492,33.84
542782,479,33.84
542798,484,33.19
542813,494,32.55
542829,495,33.52
542844,493,33.19
542859,502,34.16
542874,500,33.84
542890,505,33.84
542905,503,33.19
542920,511,33.84
542935,502,33.19
542950,507,31.26
542965,497,33.52
542980,493,33.52
542995,497,34.16
543010,496,33.52
543025,500,32.87
543040,489,33.84
543055,501,33.52
543071,501,33.19
543086,498,33.84
543101,503,33.52
543116,507,33.84
543131,516,32.87
543146,532,33.84
543161,536,33.19
543176,544,33.84
543191,560,32.23
543206,562,33.84
543221,555,33.52
543236,555,32.23
543251,540,33.84
543266,536,32.87
543281,518,33.84
543296,516,32.55
543311,499,33.52
543326,498,33.52
543341,490,33.19
543356,485,33.19
543371,490,32.87
543386,493,31.90
543401,496,32.23
543416,500,32.23
543431,497,33.84
543446,496,33.84
543461,496,33.19
543476,507,33.19
543491,508,32.55
543506,504,30.62
543521,500,33.52
543536,506,32.55
543551,506,33.52
543566,502,32.55
543581,504,32.23
543596,501,32.87
543611,498,34.16
543626,497,32.55
543641,500,34.16
543656,500,32.55
543671,500,32.87
543686,501,31.58
543701,507,33.84
543716,506,34.16
543731,523,32.23
543746,533,33.19
543761,536,33.19
543776,550,34.48
543791,546,33.84
543806,549,34.16
543821,546,34.16
543836,534,34.16
543851,531,34.16
543866,513,33.19
543881,504,33.52
543896,496,33.52
543912,492,34.16
543927,488,33.84
543942,489,32.55
543957,489,31.90
543973,487,33.84
543988,493,34.16
544003,495,33.52
544018,502,32.55
544033,503,32.55
544048,496,33.84
544063,499,33.52
544078,506,32.23
544093,506,32.23
544108,498,33.84
544123,507,32.23
544138,495,33.52
544153,500,31.58
544168,499,33.84
544183,498,33.84
544198,486,33.52
544214,495,33.84
544229,494,32.55
544244,489,33.84
544259,492,32.55
544275,492,33.84
544291,494,33.52
544306,515,31.58
544322,522,34.16
544337,532,33.19
544352,540,33.84
544367,552,33.52
544383,547,33.52
544399,550,33.84
544414,541,33.84
544430,529,33.52
544446,517,32.55
544462,503,33.84
544478,496,33.84
544494,494,32.23
544509,482,33.84
544525,478,33.84
544541,488,33.52
544556,489,32.23
544572,488,34.16
544587,499,32.87
544603,501,32.23
544619,506,32.23
544635,506,33.52
544651,517,33.84
544667,506,33.52
544682,504,33.52
544698,504,31.90
544714,503,32.55
544730,499,33.19
544746,492,33.84
544762,486,33.19
544777,494,32.23
544793,494,32.23
544809,492,33.84
544825,488,33.19
544841,495,32.55
544857,501,33.52
544872,501,33.19
544888,517,31.58
544904,530,33.84
544920,539,33.52
544936,555,31.58
544952,550,33.52
544967,558,33.84
544983,549,34.16
544999,537,33.84
545015,536,32.55
545031,524,32.55
545047,506,33.52
545062,505,32.55
545078,492,33.52
545093,494,33.84
545109,491,33.52
545125,489,32.55
545140,494,32.87
545156,498,33.19
545171,494,33.84
545187,498,33.19
545203,510,32.23
545218,507,33.19
